Gene	ZT2-Rep1	ZT6-Rep1	ZT10-Rep1	ZT14-Rep1	ZT18-Rep1	ZT22-Rep1	ZT2-Rep2	ZT6-Rep2	ZT10-Rep2	ZT14-Rep2	ZT18-Rep2	ZT22-Rep2	ZT2-Rep3	ZT6-Rep3	ZT10-Rep3	ZT14-Rep3	ZT18-Rep3	ZT22-Rep3
AT1G74470	981.247	973.507	526.061	303.47	610.529	1065.38	841.712	967.177	518.937	388.161	621.676	1062.72	831.307	991.455	509.474	333.918	681.026	1177.05
AT5G48770	1.86421	1.71486	1.91729	1.38468	1.98093	2.29939	1.42735	2.02487	1.68312	1.87281	2.56566	2.53471	1.90386	2.17119	2.28445	1.6392	1.98043	2.45399
AT5G03150	6.39853	7.38495	8.44693	8.49769	11.7738	12.2314	6.03404	8.91427	9.66133	6.81128	12.1206	12.7211	6.27779	8.98489	8.83301	7.59975	10.9374	12.3828
AT5G55330	0.184782	0.271024	0.145496	0.507686	0	0.252186	0.0995523	0	0.175263	0	0.286393	0.328068	0.178388	0.306904	0.327159	0.183747	0.292385	0.130685
AT3G09490	3.7575	3.35657	4.0478	2.78323	3.54194	4.02889	1.90916	2.74942	3.20531	3.0825	3.95602	5.3763	2.72621	4.48505	3.92881	1.76591	3.33918	2.58287
AT4G32480	24.9758	10.8017	6.5956	6.60039	27.2972	25.6891	23.5845	10.6701	9.96355	9.26999	30.144	28.4773	28.293	11.1034	5.79388	10.4501	25.2604	34.5958
AT4G37470	56.2785	68.1415	76.1749	68.2469	45.6146	41.401	56.7426	81.17	76.714	65.9188	50.5804	36.9514	55.6424	79.2539	79.0056	65.8337	52.2977	38.7612
AT4G38620	14.4522	12.5684	16.5355	32.7206	24.3887	22.9437	12.5897	13.2262	13.5861	30.2122	21.9172	21.0313	12.5356	12.7175	17.8199	33.7177	24.0412	21.5442
AT2G27840	44.6808	29.0473	39.0391	62.4913	47.3405	48.6504	51.8026	25.8557	42.3089	71.0027	46.0027	52.4077	44.6326	21.2865	42.1681	58.6333	48.2637	45.8801
AT1G34160	2.46178	1.3231	2.57394	3.89646	3.29507	3.06466	2.06779	1.0236	2.80605	4.11109	3.00156	4.07467	2.03145	1.69733	2.25061	3.38047	2.59296	3.27648
AT1G10570	6.46074	9.32937	13.3198	14.169	11.6445	17.4814	8.64007	8.90395	10.9343	10.4732	14.9361	14.4397	8.43618	10.8115	11.7655	13.9678	11.7331	14.8519
AT3G28230	0	0	0	0	0	0	0.116175	0	0	0.17137	0	0	0	0	0	0	0	0.151378
AT5G16380	4.56602	7.82073	14.8615	14.5138	10.7532	7.07993	3.15142	9.41613	11.9781	12.7329	12.0843	7.50593	1.94289	9.40122	15.4901	9.75753	12.1665	8.47645
AT5G12400	7.60805	7.71005	7.48137	7.57675	8.86718	8.90147	7.56932	7.39518	7.49287	8.06203	9.11655	9.07176	7.66257	7.44802	7.17028	6.94572	7.93334	9.92902
AT3G20740	11.415	14.4655	17.781	15.6281	14.5512	18.9135	16.339	13.9138	15.7959	16.3647	16.6125	15.2978	14.1816	14.4503	15.6694	15.4288	15.501	16.8592
AT2G43620	1.74758	5.27195	3.95719	5.52283	10.7715	0.625219	1.64993	6.20992	6.66987	6.26366	2.61749	1.27106	2.05573	2.94028	4.46255	4.2273	6.33132	1.18919
AT5G52730	0	0.204197	0	0	0	0	0	0	0	0	0	0	0	0.235544	0	0.273556	0	0
AT5G42590	4.2545	2.05819	6.99823	3.4182	3.65176	1.84627	4.11505	3.01243	4.36021	2.72987	2.84396	2.07883	3.65121	4.03882	4.49434	3.59037	1.67744	1.96479
AT5G42591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G04730	0	0	0	0	0	0	0	0	0	0	0	0	0.559601	0.486247	0	0	0	0
AT4G18210	5.49209	5.24046	4.32775	2.86259	2.97127	3.36758	4.88504	4.57405	4.17402	2.39284	1.57533	3.12828	5.10129	4.21529	3.50562	2.6853	2.21851	2.87013
AT5G08160	23.9716	29.1291	33.0634	29.1516	43.1289	30.7994	25.1725	30.7136	31.3546	31.0844	39.9788	31.4379	29.6161	32.4929	32.7565	29.9383	41.3896	34.0049
AT5G54067	0	0	0.284129	0	0	0	0	0.265982	0	0	0	0	0	0	0	0	0	0
AT5G54062	0.194216	0	0	0	0	0	0	0	0.186586	0.153988	0	0	0	0.16163	0.115631	0	0	0
AT5G54060	1.25629	0.259467	0.0708161	0.322053	0.99951	0.183629	1.6029	0.261285	0	1.33477	0.620436	0.311881	1.6434	0.29824	0.105782	0.615541	0.772574	0.501895
AT1G60650	15.785	11.4188	12.428	19.7149	13.4821	16.3792	15.4004	11.0566	11.3346	15.5531	15.048	15.3514	16.2536	10.5658	14.2787	14.45	13.0694	14.9272
AT2G43990	1.23549	1.69388	2.94381	2.2997	2.8239	2.15937	1.38106	2.25557	1.95834	2.72859	2.23315	2.24178	1.51437	2.1176	2.12716	2.87706	2.53809	2.85414
AT5G04310	0.781223	1.23287	1.63188	1.22991	3.4781	2.56362	0.387444	0.935462	1.20918	1.27351	2.7862	2.84571	0.747258	0.95284	1.29771	0.858965	2.67457	2.39266
AT3G28490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G16960	0	0.153959	0.0843682	0.369764	0.346656	0.072222	0.172978	0	0.303947	0.0843568	0.162459	0.093286	0.104529	0.175326	0.126533	0.203746	0.166846	0.227064
AT5G19710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G25210	7.56761	5.72675	4.73398	5.7688	10.0456	9.76288	6.10003	4.33612	6.60216	6.61901	9.88244	11.1592	6.1064	4.51976	5.8227	4.52051	9.79824	11.7928
AT1G19240	12.2597	6.80354	10.7558	18.9833	11.5977	17.4029	11.081	9.54086	10.254	12.3963	19.1527	23.9475	14.1595	8.32445	12.4712	19.7105	16.1336	18.7502
AT1G62870	0.698744	0.82364	1.56233	1.64856	1.28173	1.21099	0.7111	0.902362	1.29318	1.46096	1.30614	1.3444	0.727128	0.469917	1.40602	1.2144	1.30069	1.33162
AT4G38990	0.135382	0	0	0	0	0	0	0	0	0	0	0	0.258864	0	0	0.133081	0	0
AT3G48870	91.1752	76.0156	77.8857	63.8831	76.3653	74.5488	82.1111	70.739	81.633	85.1027	69.1959	82.4039	74.9441	66.2701	77.0461	61.0093	67.1353	77.8526
AT5G14520	38.4856	25.9444	33.0731	37.9795	41.1609	48.0633	46.5993	26.175	35.8508	47.1155	43.2166	54.544	42.1316	24.3232	36.2142	37.8303	40.3712	50.5809
AT4G15270	0.710584	0.921801	0.556484	0.423783	0.381555	0.802784	0.380516	0.426048	0.331257	0.279984	0.548558	1.36075	0.452825	0.670188	0.416705	0.461884	0.553046	0.831942
AT4G11790	22.6224	20.5623	23.9171	25.7912	22.5365	23.4585	28.678	22.3019	23.1997	27.6489	25.2092	24.5029	27.2445	21.5115	22.2933	23.8038	24.2624	24.7422
AT3G09340	0	0.0770303	0.0829035	0.0914319	0.0858016	0.140284	0	0.153459	0.198744	0	0	0.0927221	0.101278	0.087378	0.125257	0.0998486	0.162728	0.219148
AT5G43640	0	0.303479	0.330684	0	1.01284	0.861938	0.459941	0	0.401027	0.332304	1.29134	0.363087	0.823303	0	0.991242	0.829578	0	0.297297
AT2G20010	7.84442	6.98629	8.30161	7.71925	8.20878	7.60568	6.48207	8.13608	7.66215	8.04309	8.27319	8.55515	8.35648	7.39092	9.01722	7.13861	7.95595	7.71705
AT2G15430	22.1421	17.7897	22.6559	25.648	27.0807	25.6051	20.0634	18.3464	19.4036	26.8353	23.6226	28.7919	22.2825	17.0789	23.8656	26.5617	28.119	26.7271
AT5G09690	1.65164	3.423	3.79678	5.97469	5.22592	4.84348	1.86897	2.67048	3.76646	3.46012	5.82856	4.82692	1.24529	3.23731	4.28838	3.71963	4.31606	6.28407
AT1G25330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G49020	9.89908	11.7822	17.2922	15.5767	16.4846	15.1199	12.1114	13.8705	18.2339	19.0536	16.1131	17.2551	12.035	13.5267	16.7452	17.5704	16.1391	14.7343
AT1G61520	3920.03	5417.73	4063.98	1001.3	725.701	944.745	3583.92	5750.01	3787.24	1002.29	666.666	867.524	3618.57	5820.28	3866.49	1020.66	772.624	981.306
AT5G46030	40.5243	54.0078	64.2023	72.5149	73.1844	77.6962	60.3646	55.4168	57.119	60.5996	87.4999	77.3467	56.5909	60.2338	61.6509	73.7994	75.8899	72.163
AT3G16720	4.02314	5.48409	7.82422	7.93773	10.4124	11.6428	3.26902	5.68705	6.35502	7.82526	12.1543	9.37842	3.3762	5.11245	6.98166	8.09632	12.3652	10.8995
AT1G54450	1.44501	1.71951	1.32513	2.28742	2.07903	1.76113	1.30509	1.85279	1.46636	2.14502	2.26334	2.53651	1.57301	1.32735	1.91254	2.46613	2.29866	3.24037
AT1G33240	44.0738	45.3934	34.7674	37.1348	51.3555	65.719	38.4211	44.9942	32.0431	32.8457	52.8297	63.8863	39.3572	46.0292	38.02	37.0356	50.3676	60.3748
AT5G47340	0	0	0.135558	0	0	0	0	0	0	0	0.133104	0	0	0	0	0	0	0
AT2G19920	0.617961	1.00014	1.50962	0.678007	0.753077	0.386397	0.746561	1.15061	1.40756	1.12354	0.733703	0.683465	0.660862	0.886603	1.45447	0.837956	0.624622	0.626636
AT3G63030	8.14352	10.7295	12.132	18.2059	13.5374	15.6302	9.92714	12.2868	11.696	12.9629	14.2199	13.9162	8.69414	10.8295	11.7533	13.3445	14.7437	13.5716
AT3G24280	0	0	0.334092	0	0	0	0	0	0	0	0	0	0	0.349482	0	0	0	0
AT3G22630	51.89	44.5999	46.1364	64.2943	77.8668	62.3496	50.2753	47.0907	51.4536	63.0799	75.4878	69.4634	48.3469	39.8493	50.5858	64.592	82.3246	67.9787
AT4G01810	18.1195	17.9507	19.8958	20.0257	17.4212	17.045	16.9944	18.4602	20.6318	21.1925	17.2738	17.8162	17.3781	18.0117	22.8724	17.4889	17.6198	16.0432
AT1G67960	6.49208	8.57217	9.2545	8.07107	9.68605	9.62444	6.70888	7.55588	7.72478	10.057	11.7221	10.6443	8.26873	8.69604	8.48692	8.82702	11.4344	10.7066
AT5G09340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G26740	48.4733	846.709	2428.08	1694.27	748.123	369.589	67.8666	974.211	2228	1348.2	839.563	353.382	60.8511	925.809	2234.22	1582.68	805.495	315.863
AT3G26742	0.482945	0.359983	0.578443	0.215007	0.203938	1.30298	0.393729	0.54052	0	0.191082	0.186387	0	0.240406	0.406692	0.725132	0.467002	0.387049	0.174142
AT3G26744	43.0358	33.9752	28.6458	31.3148	29.6807	35.0896	45.8105	36.3208	29.9089	30.5621	33.3822	34.7129	38.1775	31.9253	27.7741	31.6682	33.2241	34.591
AT1G47578	2.75126	2.17089	1.85001	2.25476	1.58993	3.19816	2.68076	2.20959	3.07757	2.21412	3.28025	3.5524	2.55297	2.4604	2.66512	3.11621	3.23018	3.21325
AT1G14470	1.0625	1.202	1.59342	1.55454	1.56586	2.1964	1.02898	1.02187	1.5021	2.34132	1.0454	1.91283	0.860223	0.720709	1.46013	1.4532	0.951389	1.66256
AT1G47570	7.56184	10.2231	9.45247	12.8906	11.2037	10.1596	9.98328	9.32598	10.1538	10.9594	10.8398	10.485	9.91262	10.5603	9.75023	10.5063	10.1891	10.4452
AT3G11180	0	0.133562	0.145278	0	0.0729388	0.126186	0.05006	0.0682802	0.0877139	0	0	0	0	0.216552	0.0518801	0	0.143538	0
AT5G05440	6.23234	11.7404	10.4278	10.2108	61.0261	37.2776	3.04521	10.5629	16.5117	11.0048	58.219	34.0355	5.65574	8.97782	11.3713	12.5503	54.2269	35.2726
AT2G23430	12.0171	11.6113	12.3751	19.7496	12.3482	13.9625	15.3876	10.731	11.7737	19.7922	15.9989	13.234	15.3552	12.3913	12.8056	17.6297	14.4285	9.17067
AT3G22980	7.77229	5.17512	5.98983	5.36836	7.73956	6.92177	5.78019	5.65219	6.6958	6.68374	6.91737	6.85411	6.60343	4.85137	5.85024	6.11984	7.02791	6.9249
AT1G58150	8.17544	10.0413	5.50182	20.7299	19.234	36.1576	5.892	9.16853	11.9284	12.7439	21.1692	38.5912	6.64751	8.1689	10.8126	7.62057	32.561	38.3637
AT2G27540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G39770	7.66133	7.65372	6.66484	6.46667	8.88841	7.01617	13.6237	9.38585	6.49166	7.36936	6.94126	7.7222	14.2238	8.83455	7.43621	5.42124	7.82117	5.67717
AT3G26290	22.2921	58.9339	34.4103	8.40529	4.62356	4.77153	24.2505	62.1004	35.3293	8.88925	3.84912	4.03933	27.9735	59.3404	39.6243	8.08696	4.88116	4.82864
AT1G26150	39.086	79.8932	66.2722	65.0584	38.8251	45.4635	38.8253	67.1601	53.8457	47.4618	46.1659	41.0553	40.6801	78.8538	61.0987	59.2736	39.3131	42.9951
AT5G46690	31.4667	31.5946	40.1075	54.5143	24.1285	26.9772	31.1468	31.9173	38.8249	39.9826	25.8885	24.702	27.9962	29.544	43.3066	47.2296	25.8608	23.6659
AT2G22520	0	0.46204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G22640	30.3018	30.9203	19.8253	14.7812	11.4659	25.6309	40.2911	35.4685	17.8578	10.9421	14.3087	25.4828	40.7128	36.3942	19.1173	15.7986	11.9146	27.5583
AT2G21870	178.23	228.149	250.822	273.503	290.536	263.138	228.582	224.105	237.739	294.455	285.267	286.08	242.938	220.751	257.236	270.956	278.764	265.027
AT1G28420	9.46124	8.92934	10.4777	8.43766	10.0739	10.0512	8.72434	9.39752	9.99002	11.3146	9.62859	10.2823	9.4963	9.28725	10.1473	8.70303	9.06256	11.1103
AT5G02940	19.7471	46.4424	62.3914	67.5063	30.5984	27.7885	31.8868	43.7085	53.0705	65.6641	33.4942	23.2987	30.7155	46.7823	60.8438	66.368	31.9054	23.6645
AT5G40690	15.9083	12.2999	23.4642	13.8545	20.6929	16.9357	11.7402	18.2657	15.1079	15.5125	17.9693	21.1605	18.959	14.9128	18.2175	13.2812	17.8164	21.4359
AT3G51960	4.07225	5.2018	3.56542	7.59983	3.76118	5.43359	4.12473	4.12984	4.19104	4.58885	5.06336	4.66206	5.36729	4.99663	3.48006	5.98267	3.69786	6.32378
AT1G80510	8.10968	6.91817	7.41051	7.46853	8.45778	6.80295	5.89347	6.97495	8.88113	6.47324	6.788	8.05689	7.13315	8.01755	7.45076	6.07889	6.84155	7.60231
AT3G23580	33.9588	16.8581	18.1529	30.3991	16.8497	19.361	39.6274	17.0658	20.4384	27.751	16.5126	20.4665	37.5831	15.6254	18.5845	25.4893	17.341	20.8043
AT4G26020	0.135965	0.372348	0.107303	0.118231	0.419878	0.441731	0.291396	0.401843	0.131549	0.525048	0.104052	0.231211	0.269998	0.427248	0.0802895	0.50613	0.215938	0.277847
AT5G46960	0	0.191195	0.207989	0	1.0878	0	0.289117	0	0.252733	0.210634	0	0	0	0	0.1547	1.06822	0.848126	0
AT2G27090	8.84932	7.45825	7.88663	8.75677	9.79762	9.01003	8.19126	8.17194	8.10506	8.91972	8.44008	9.14639	7.81243	8.12414	8.2927	10.5734	9.35017	9.44942
AT5G42270	293.58	244.87	221.507	163.869	169.298	151.873	255.768	225.513	219.406	214.76	160.129	150.157	249.285	233.885	215.075	165.536	167.774	152.869
AT4G07410	41.253	26.5786	32.1787	40.2382	43.638	52.6734	41.8299	27.5081	33.6449	40.3994	43.5777	52.9934	38.7856	26.6719	32.6513	36.2911	41.9885	55.3651
AT1G67030	29.2495	22.8102	29.1306	26.762	19.8459	26.4319	21.8449	20.9337	27.874	30.5354	26.5559	22.4862	29.6078	24.3354	32.0507	33.0807	20.0088	24.2231
AT5G40520	5.51441	4.17544	5.34421	5.42257	5.36533	6.5089	5.43242	5.38409	5.36037	5.59257	5.79489	6.71659	4.89657	5.23275	5.66963	6.3467	4.82253	6.35162
AT1G67035	1.77793	3.03444	3.3837	2.94974	4.2244	1.78724	3.30882	3.41151	4.3502	4.29963	3.20762	2.24439	1.24338	2.39748	2.77572	3.19397	4.07856	3.42733
AT3G25980	12.2871	21.5865	27.1379	26.8331	23.8873	19.5866	20.413	26.6956	20.6345	22.7811	21.5195	19.245	16.4481	20.6639	20.4574	24.0103	23.0339	19.4188
AT1G18800	34.0038	17.9968	23.6588	32.5019	29.7238	32.5607	47.4431	20.7658	27.9009	37.362	28.8633	37.5256	41.9665	19.8235	26.8111	29.3568	31.8035	34.4516
AT1G23060	1.04964	0.904146	1.3303	0.78679	1.14973	0.849504	0.813349	0.989241	1.21693	0.708707	1.50941	1.07338	1.22274	1.02802	1.5946	1.25935	1.19149	0.443765
AT3G62800	11.195	12.875	11.4969	12.4932	8.67509	10.5812	10.4187	12.8615	10.7958	13.2224	13.1061	11.0477	12.4039	11.8279	10.6741	11.2717	11.9168	11.4534
AT3G15400	2.87582	3.92849	3.16092	4.37019	4.23766	5.13686	2.60668	3.42482	3.27479	2.72146	3.99147	4.57634	2.98014	3.30883	3.12511	4.53201	5.47246	5.35943
AT3G27160	478.802	453.265	481.963	480.567	480.879	440.754	441.756	434.215	469.76	487.486	476.095	432.356	368.209	431.955	463.239	498.771	468.388	419.687
AT4G13572	3.86048	3.68405	5.06429	5.27921	3.71418	7.58823	4.03756	3.03932	2.77024	4.66061	4.05473	6.80154	4.41584	6.78595	2.45868	2.90651	4.14869	3.01469
AT1G17350	6.36778	10.3721	10.724	11.5363	15.0257	13.0197	10.7404	8.87493	9.5884	11.4052	14.9453	14.5609	9.55639	9.93828	11.92	14.8838	14.1866	12.4895
AT3G24580	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106651	0	0.120399	0	0
AT1G16400	7.79642	11.0199	9.92335	7.88629	5.37712	6.10719	5.09567	8.85377	6.49471	9.37547	6.20951	5.11773	5.63617	9.63471	9.90872	10.5323	6.16638	5.31183
AT1G53250	8.73627	6.07361	6.76164	9.49644	10.7186	11.0105	7.59667	6.16632	7.10858	9.01523	11.6323	12.0138	6.61585	6.76207	7.66962	10.2377	9.7219	11.8386
AT3G46560	107.743	54.617	66.7641	118.672	87.2763	96.4314	106.336	50.5584	69.8987	99.3634	91.9357	102.168	94.2287	61.7392	73.0057	95.9104	83.7267	91.9119
AT3G17800	159.932	94.3747	37.6435	29.6986	40.2364	49.7798	138.041	99.8075	32.8673	30.9799	41.8845	49.1172	146.991	92.4487	32.282	27.2606	44.3639	50.1122
AT1G29770	1.119	1.86862	0.70826	2.60141	1.81203	3.0525	2.06914	0.988018	1.39617	0.707845	2.83619	1.9385	1.43243	1.67613	2.46003	1.87345	1.6894	2.3635
AT4G17100	15.9658	44.8613	75.4096	29.6735	25.5243	18.7164	18.042	47.8067	71.6457	37.9813	25.718	19.9627	20.3826	44.5795	79.296	34.5989	23.8036	21.3455
AT5G07590	4.69545	9.06579	11.0036	9.24963	12.0242	8.85374	6.41199	8.77305	11.7347	9.45212	12.2326	9.92526	5.45159	9.15025	10.1854	11.7622	10.5786	8.55605
AT1G63100	7.62992	8.61303	11.8343	10.7169	10.3974	7.99233	7.37887	9.72374	8.82048	6.87501	11.1724	9.20005	6.82352	7.20251	9.52233	11.8825	10.0718	8.14126
AT4G21550	0.952675	1.13594	1.01568	1.69594	1.87506	1.50331	1.42124	0.902364	1.38701	1.67314	1.6089	1.33969	0.492323	1.06676	1.55828	2.04074	1.13535	2.03169
AT5G65770	14.0757	12.8179	13.1697	10.7232	12.9542	12.5795	13.6003	12.0939	12.6047	14.1288	12.1095	13.1055	13.0848	11.1283	12.1556	11.9055	11.9298	12.6929
AT4G12550	88.2608	43.9781	109.587	80.9752	77.6832	89.1493	67.6113	41.9255	68.4137	53.0588	59.3376	55.1644	58.2901	87.3714	93.9703	62.5068	33.3832	65.8888
AT1G50500	10.065	16.4398	17.1849	14.3651	15.9569	16.1716	12.4813	16.0321	17.2684	16.596	17.6376	18.4145	13.2821	14.9438	17.3318	15.81	16.7309	16.3651
AT5G62200	18.2993	20.3071	45.2713	47.1086	41.308	32.9013	18.9054	25.6462	45.0204	45.0027	37.8193	35.408	19.6519	23.699	41.6996	46.8095	41.9895	33.6176
AT4G27860	19.6354	24.0886	27.052	27.2724	36.0711	18.5121	19.2806	25.156	23.7042	31.5522	34.1835	24.1477	19.8576	27.2471	27.8382	29.3285	31.6882	25.9732
AT1G23680	0	0.413859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G13680	0.524942	0.302973	0.911114	0.861888	1.19246	1.37633	0.399675	0.462649	0.69753	0.752495	1.72267	1.2902	0.814899	0.518672	0.747266	0.949641	0.667604	1.26672
AT2G20830	25.8855	14.4383	16.8693	26.5709	20.7964	20.7298	19.9261	14.9002	16.2881	20.4327	19.8241	19.7779	17.8104	14.0736	16.0549	25.7241	19.2535	18.4317
AT3G43300	16.3838	26.145	27.0747	17.4655	27.4032	26.4205	19.2911	26.1443	28.6766	23.2032	27.7213	25.6348	19.6242	26.4911	28.1087	18.7169	26.4379	27.0185
AT1G07950	15.9126	16.519	18.2344	25.8118	27.16	29.7802	17.3393	16.7067	20.35	25.7419	30.6606	26.6125	16.7971	14.8352	18.3113	26.1892	30.0092	25.4083
AT2G40260	3.98429	5.40926	3.84528	4.02539	5.23318	6.378	5.63273	5.12198	4.66698	4.98487	5.64513	6.12449	5.56279	5.54313	5.15254	5.2592	5.33033	6.08729
AT5G45280	14.7451	23.2705	22.4379	16.6159	24.2958	11.6352	24.424	23.3754	21.6426	18.4444	17.0714	15.5039	26.9261	25.8871	23.4803	18.6139	19.093	15.0052
AT4G21080	0	0	0	0	0	0	0	0	0	0	0	0	0.239538	0	0.145008	0	0	0
AT1G79490	6.13982	2.61618	3.04776	3.42261	4.01317	4.40211	4.7316	3.46858	4.0165	4.29784	3.76991	5.35531	4.0369	2.22727	3.33927	3.08551	4.74805	4.39819
AT3G06260	0.40152	0.072217	0.235868	0.174844	0.559941	0.339672	0.271761	0.294057	0.0951678	0.315205	0.304553	0.34248	0.0980147	0.247833	0.296847	0.486201	0.0784293	0.281357
AT3G10630	6.68258	5.40273	6.14103	6.37482	7.569	7.08809	5.04442	6.08912	5.39868	6.15833	8.02893	6.79092	3.7103	6.04317	5.81052	6.81087	7.33913	7.71791
AT4G12880	87.778	98.3173	86.2518	130.253	83.4242	63.9479	88.2579	93.5314	93.4437	130.068	88.7572	68.5751	91.0499	88.5763	97.8187	129.901	86.8975	64.7589
AT1G34060	1.43433	0.850027	0.665251	0.871119	0.820214	0.961551	0.910376	0.988533	0.885377	0.603234	0.703517	0.730711	1.49172	0.972087	0.950002	1.52074	0.528277	0.893618
AT2G16860	31.9153	32.9938	33.2788	35.2648	32.96	32.1752	32.8521	27.5596	31.3738	34.5533	34.8256	33.3169	33.9126	28.1054	30.3302	31.6915	33.2461	32.953
AT2G09388	0	0	0	0	0	0	0	0	0	0	0	0	0.393853	0	0	0	0	0
AT5G28720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25700	115.09	37.102	28.051	78.5917	75.7872	72.0191	130.584	29.7859	28.564	63.6499	80.4914	70.0998	116.45	36.0277	29.3837	87.043	76.2132	74.2759
AT4G25707	0	0	18.1893	18.8474	0	0	36.3178	0	0	0	33.1213	19.5877	0	19.3804	13.6977	20.677	0	31.3923
AT2G17190	32.3703	35.2719	37.4277	35.6372	34.5359	31.4114	33.4217	37.0087	35.5626	37.3113	36.4291	31.1805	35.5529	38.3529	37.31	32.2311	34.5229	30.3301
AT1G20080	0.0749243	0	0.11784	0.126648	0	0.099275	0.0404004	0	0.0718092	0.176257	0	0.127641	0	0	0.0445078	0.0701844	0.0587108	0.0523366
AT1G74170	4.17699	4.86726	6.2347	6.92146	7.04814	9.09708	4.36644	5.6273	6.59321	5.64019	8.98863	8.18881	3.86175	5.17862	6.60619	6.33065	7.92227	7.57235
AT4G14480	8.13991	5.82653	5.52102	5.90365	5.65546	6.47487	6.67993	5.22737	5.99132	5.01253	5.49269	6.94169	7.2564	6.35621	5.1382	5.0959	5.11665	5.20645
AT2G21120	19.416	20.2211	21.2283	19.8319	32.8269	32.5587	20.3565	19.0467	19.0782	21.1278	31.6363	34.7421	25.2356	20.5716	19.5177	19.9114	34.9814	34.0115
AT3G47210	2.1136	1.78906	2.58565	1.28745	2.62954	2.70953	1.77068	1.99509	1.88797	2.02192	2.56734	3.06414	2.66277	2.23387	1.66368	1.65909	2.59088	2.61685
AT5G38310	0.167383	0.36943	0.533294	0.60953	0.559639	0.346437	0.36894	0.498323	0.487886	0	0.526599	0.148881	0.334797	0.557743	0.400469	0.66897	0.676756	0.363773
AT5G38317	0	0	0	0	0	0	0	0	0.613116	0.504234	0	0	0	0	0	0	0	0
AT3G12670	26.7593	24.2128	29.6354	32.814	32.2482	36.4588	41.8468	23.3483	33.4409	38.3608	34.6015	38.6769	35.3955	24.4346	31.3827	31.6437	33.508	34.248
AT5G38314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33770	0.20902	0.404738	0.110789	0.368361	0.621457	0.331921	0.265143	0.514472	0.200678	0.0555307	0.750028	0.607702	0.273314	0.405499	0.124921	0.135819	0.329369	0.543558
AT1G10745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G68520	97.4459	56.9547	107.26	103.151	174.604	224.946	86.033	52.3147	110.034	87.804	200.147	208.313	89.9017	56.6738	109.739	106.657	181.047	214.056
AT3G61590	12.3452	7.31018	7.11629	8.22421	12.3622	9.80572	10.5499	8.82356	7.0549	7.78898	11.5059	10.0091	10.0821	8.14878	7.50108	8.04845	10.1691	10.1691
AT2G31370	21.8276	26.022	21.4015	22.0979	23.4787	29.0124	24.2779	30.8553	22.6055	22.4243	22.5451	29.0789	24.0172	28.5073	24.7257	23.5117	23.9278	27.6631
AT2G45300	60.0509	32.1888	33.3791	36.8751	39.4743	37.7137	62.0097	32.7666	32.312	45.6413	38.8662	36.7953	60.4447	29.3454	31.1528	40.068	40.0937	37.3824
AT3G44540	4.56642	6.71997	6.45959	7.33997	7.58895	8.04594	4.10895	7.67839	4.72708	7.26222	9.7004	7.53416	5.95989	8.50811	7.98564	6.88402	8.36007	7.66959
AT2G45200	17.0425	23.6719	27.2742	28.9535	36.2592	37.4154	18.3916	22.9238	27.6137	29.105	36.1109	36.2858	20.8827	21.3945	30.5229	26.8775	41.3612	37.2092
