Gene	control.Rep1	control.Rep2	control.Rep3	control.Rep4	heat.Rep1	heat.Rep2	heat.Rep3	heat.Rep4	drought.Rep1	drought.Rep2	drought.Rep3	drought.Rep4
AT1G69828	-0.04114437	0.83332586	-0.39399433	1.1896791	-0.044799805	-0.5201626	0.7554827	0	0.53159	0.76052094	0.27862072	3.4499106
AT3G09210	0.27093697	0.5164852	0.3816538	0.32127476	-0.06603813	-0.19014263	-0.042175293	-0.004621506	0.2845459	0.08258057	0	-0.108026505
AT4G05470	-0.70019054	2.8333583	1.0102558	0.4286127	-0.16106129	-0.39853573	0.7782726	-0.58157825	-1.0056419	0.008847237	0.81067944	-0.51513004
AT5G05500	-0.12188387	1.9743867	0.14836979	0.55121136	-0.3455143	0.072229385	-0.30565166	-0.69555235	-0.0181036	0.5707116	0.27121544	-0.057234287
AT5G09610	0.31265783	-0.6138058	1.7723093	0.37117004	-1.6161575	-1.0992393	-0.4828081	-0.6230626	0.6159301	-0.08963251	0.94403076	0.47439718
AT4G21840	0	0.07071972	-1.5336766	-2.2116475	0.50262594	1.6257992	3.3955789	3.3539643	-1.1046839	-0.49392176	-1.1253443	-1.8452559
AT5G15970	0.5673561	0.4812498	0.52394485	0.56501293	-0.33274174	-0.22961044	-0.3115368	-0.17254162	0.97516155	0.7043266	0.8632231	0.83632374
AT2G25540	0.44914436	0.45981503	0.3042984	0.16839504	0.013625145	-0.08634567	-0.3353424	-0.5235367	0.3357334	0.6998596	0.2698412	0.36422157
AT1G33990	0.44266987	0.36534214	0.2596779	0.2997589	-0.34932232	-0.28898144	-0.40030193	0	0.44382	0.17454147	0.015119553	0.10769367
AT1G42960	0.4947462	0.36049557	0.4167452	0.47408104	-0.20404053	-0.08529091	-0.20257092	-0.4135437	0.3570032	0.50842667	0.55594444	0.70914364
AT1G15710	0.49124527	0.57856274	0.686923	0.6104202	-0.17052269	-0.10209179	-0.05862236	-0.015190125	0.65075207	0.58874893	0.8593559	0.64258385
AT5G23540	0.49073982	0.46516895	0.30290794	0.23526955	-0.3038721	-0.3830309	-0.3386402	-0.20911694	0.19511127	0.27286434	0.06600857	0.24851704
AT5G48945	0.18233967	1.7421808	0	1.3064795	-0.46520424	-0.09871006	-0.17920494	0.32192802	-0.13771534	0.39845943	0.4513359	0.40130615
AT2G17880	-0.27640533	0.37905312	0.27335453	0.26294136	0.6880512	0.6269207	0.2471304	0.52926826	0.18439484	0.05315113	0.5198164	0.82748127
AT4G31040	0.4859352	0.6339674	0.5217552	0.5266104	0.22991276	0.15753746	0.101849556	-0.14832401	-0.31573105	0.11623573	0.013520241	0.13876343
AT3G24480	0.14956665	-0.019926548	0.23755598	0.70393276	-0.044962406	-0.123104095	0.071624756	0.1874628	0.27584743	0.5569892	0.6924467	0.87785244
AT3G25420	0.22641373	1.1439533	0.11686897	1.3357611	-0.5473919	-1.0459375	-0.12113857	0.90568686	0.5760908	-0.29720402	0.61446	0.43135834
AT4G23210	0.4266677	0.16658354	-0.040725708	-0.105947495	-0.32219315	0.30123234	0.15849113	-0.30756855	0.07705355	0	0.19867659	-0.46445847
AT3G46740	0.22642994	0.61222076	0.6309061	0.5466032	-0.15201187	-0.20845318	-0.17266083	0.107317924	0.0000343	-0.053730965	0.124349594	0.1987114
AT4G04200	0.2681918	0.40602493	0.34876442	0.35994673	-0.34356546	-0.29264212	-0.3741269	-0.23572397	0	0.4757924	0.1434865	0.41538477
AT4G23500	0.6564007	0.61826324	0.7086191	0.6473093	-0.025714874	-0.11609554	0.06827259	0.16324043	-0.04527378	0.3978777	0.34783554	0.22156334
AT1G19260	1.219192	-0.07868862	1.249259	0	-0.008181572	-0.2547555	0.50671244	0.5364356	1.0379524	-0.28485918	0.42494678	0.5632858
AT5G26140	-0.38398933	0.51086426	0.082360744	0.7967844	-0.5505104	0.2500882	-0.68168163	0.30759048	0.5825949	0.49051857	0.49098206	-0.21362114
AT4G39350	0.47111607	0.5828724	0.6496086	0.5830965	-0.094182014	0.041555405	0.17304325	-0.002621651	0.37385654	0.13876247	0.3578949	0.23046303
AT1G80133	0.3836546	1.3039618	0.069057465	1.4810357	1.9330692	-1.14713	-0.08698273	0.4235201	-0.030122757	-0.25263023	0.65725803	0.50901985
AT4G02300	0.27857685	1.2340436	0	2.6485338	-0.48237705	-1.2234316	-0.1469698	0.3071041	-0.12505722	-0.36812782	0.48416138	0.35517597
AT5G63250	0.3373289	1.2270555	-0.008728981	1.8834152	0.5931721	-0.15387917	-0.18087292	0.35935497	-0.08311081	-0.3383274	0.5599699	0.3530674
AT5G49260	0.2737131	1.1903834	-0.048836708	1.3559189	-0.48737335	-0.9391537	-0.19738388	1.5838985	-0.14946079	-0.38200188	0.5096836	0.36736298
AT5G36800	-0.14306116	0.22543001	0.6893296	0.6823845	-0.054373264	-0.304667	0.27046108	0.76887083	0.26767492	-0.04989338	0.30219555	0.48755407
AT4G36590	0	1.4947019	0.3948493	0.7797656	-0.74453926	-0.717155	-1.070601	0.11600304	0.29506826	0.27822733	0.91296387	0.17946911
AT5G38740	0.30138397	1.2044191	-0.07477856	1.2998571	-0.44678497	-1.2301979	-0.15589333	0.25592804	-0.25928688	-0.0724802	0.5001764	0.34037685
AT2G02140	0.3284769	1.271596	0.04727173	1.4886508	1.4058928	-1.2300711	-0.18459511	0.5637655	-0.039793015	-0.3164978	0.64421177	0.4262247
AT3G18282	-0.047332764	-0.18976402	1.5456729	0.2879057	-0.34543133	-0.6821394	0.547843	-0.5397692	-0.21562815	-1.5167627	1.9534192	1.1269693
AT4G22666	-0.3383875	0.5743265	1.0533276	0.80318356	-1.097045	-1.830554	1.8810515	-0.29557228	-0.74922466	0.3032627	2.4179993	0.44897175
AT3G12685	0.48532486	0.62610626	0.73774433	0.5905657	-0.17243099	-0.18067265	-0.136899	0	0.6153078	0.38733006	0.5104532	0.5314789
AT1G35537	0.22734928	1.1549459	-0.06330109	1.3701682	-0.43456936	-1.1851816	-0.1329813	0.5774183	-0.13740063	-0.25597572	0.6627388	0.51995087
AT2G20680	0.4983244	0.48254585	0.50396824	0.35479736	-0.16711617	-0.18799973	-0.12952423	0.06639576	0.28978252	0.33127403	0.1998291	0
AT5G47077	-0.07584953	0.9720125	-0.33426	1.1626873	-0.81746006	4.9400077	1.2090836	-0.000383	-0.3692522	-0.4379301	0.31016254	0
AT3G44660	0.50769615	0.78245544	0.15563011	0.0708828	0.24519539	0.250916	-0.1823206	-0.71049595	-0.010561943	0.71685886	-0.08803749	0.35768986
AT5G53790	0.19814682	1.2278142	0	1.3655152	-0.4566841	-1.207346	-0.15074825	0.33301163	-0.15358734	-0.03154564	0.5244417	0.36729813
AT1G79860	0.3526392	1.3057718	0.09035778	1.5027585	-0.34864426	-1.0724258	-0.017051697	0.7738819	-0.007177353	-0.2117567	0.77323437	0.62677765
AT5G51520	0.3139782	1.2296238	0	2.7515554	-0.4743824	-1.258008	-0.2141552	0.36788464	-0.07970619	-0.35655117	0.577425	0.36506367
AT4G34870	0.18731403	0.229352	0.3044176	0.3002205	-0.37693596	-0.37627506	-0.5758295	-0.49676704	0.62175083	0.27430153	0.2952261	0.2067337
AT3G55180	0.21696758	1.235959	-0.003964424	1.425436	-0.40133858	0.39048672	0.1666584	0.37378788	-0.09121704	-0.3737831	0.67640114	0.42110348
AT1G73580	1.4171891	-1.0622444	0.40786695	0.24045897	-0.08983469	0.2550044	0.17839766	0.31493282	-0.02427721	-0.21918201	0.24566174	0.26185942
AT2G18969	0.6792278	0.18476152	0.5976291	0.1684637	-0.4182644	-0.08754492	-0.42080688	0.5015106	0.74925566	0.27952957	-0.0820899	0.10662365
AT5G20500	0.17876816	0.1421833	0.24596405	0.33299923	-0.50744534	-0.26723385	-0.2767887	-0.005758286	-0.014416695	0.09948063	0.09264946	0.4367218
AT3G21340	0.19038963	1.2637525	0.011252403	1.4061861	-0.39820766	-0.8697243	-0.12767792	0.3528452	-0.13434982	0.49018574	0.5978689	0.44241333
AT2G44050	0.28639412	0.4538002	0.43693733	0.25393867	-0.19506264	-0.16928005	-0.17852592	-0.1162138	0.12353706	0.040678024	0.110863686	0.2118597
AT2G21200	0.18894291	-0.811254	0.44355202	0.16726828	-0.40898228	-0.24606133	0.5244708	0.83735895	0.49598932	0.45937586	0.5779486	0.69792795
AT3G28020	0.25557518	1.1712618	-0.054577827	1.38554	-0.4118166	-1.1859341	-0.11491394	0.43122864	-0.1231575	-0.24337196	0.6359863	0.5088997
AT1G53325	-0.23228836	0.5562	-0.6516428	0.8322849	-0.5316038	0.13372517	-0.6295061	0.35227108	0	1.0127072	0.09168625	0.6770325
AT3G52560	0.2864256	0.33778858	0.19377899	0.24420738	-0.110155106	-0.17274857	-0.08046913	0.03311348	0.29364967	0.044348717	-0.12533379	0
AT1G20400	0.2296629	1.256505	0	1.4907584	-0.5154991	-1.3346243	0.11438942	0.3479643	-0.03208351	-0.32297802	0.6252241	0.28803444
AT2G07050	0.33885288	0.45719433	0.41076374	0.41055775	-0.20872402	-0.17712498	-0.27451992	-0.15775204	0.27955246	0.38830853	0.36299133	0.3421774
AT3G19430	-0.24183083	0.64453506	-0.5708456	1.0230474	-0.5778456	-1.437089	1.8377252	-0.1810875	-0.57453823	-0.18295574	0.6582022	0.2597351
AT1G53120	0.49922848	0.52697563	0.57195663	0.53077984	-0.17694664	-0.034866333	0	-0.86372185	0.37762356	0.31573105	0.67727566	0.41508198
AT3G54930	0.18468428	0.46359253	0.16005039	0.18941545	-0.4005742	-0.21553707	0.10742283	0.03881836	0.091459274	0.12555647	0.18474722	0.06333637
AT2G19770	0.34319687	1.3209858	0.10936642	1.5292759	-0.15287971	-0.7093601	-0.08610535	0.53570366	0	-0.21561813	0.7807627	0.59054184
AT3G18130	0.45468712	0.7840805	0.7048502	0.57066727	-0.13481522	-0.24274635	-0.27962112	-0.110961914	-0.09124088	0.18715191	-0.027849197	0.17809105
AT1G31772	0.30524063	1.2541895	0.040244102	1.4526253	-0.3962574	-0.9770775	-0.062986374	0.7541685	-0.053786278	-0.2393837	2.558854	0.587204
AT5G25900	0.3637247	0.6649475	0.5318508	0.416811	-0.06802368	-0.20851517	-0.17222214	-0.24272728	0.2157507	0.17501354	0.12584305	0.097509384
AT4G19940	-0.24976683	0.59586096	-0.36727858	0.8529768	-1.0364547	-0.096511364	-0.60689497	0.53882456	0.84698963	0.7829814	0.1146121	1.4922109
AT5G59020	0.17952251	0.5358286	0.5077944	0.2133255	0.005399704	-0.014600754	-0.31735992	-0.18046665	0.52257156	0.3396349	0.41589737	0.3794136
AT3G28180	0.05807209	0.07892513	0.23828506	0.28095913	-0.7131195	-0.66926	-0.20409107	-0.3050146	0.8733072	1.003603	1.6763334	1.3980818
AT1G16630	0.038444996	0.33104467	0.569592	0.10350132	0.0730257	-0.027427673	0.33223963	0.32500935	0.10925388	0.17714453	-0.10213661	-0.04710102
AT2G25120	3.4016562	1.2797427	0.1409378	1.5375667	-0.5018654	-1.2807627	-0.19913292	0.3746872	0	-0.2348547	0.6526108	0.3175745
AT4G25434	0.5196333	0.86616564	0.4213686	0.07530546	0	0.22880554	0.24026728	0.39020395	0.50627184	0.39934206	-0.06499958	-0.039373875
AT5G06200	1.253397	0.06343746	0.23987436	-0.011838913	-0.06734085	0.548882	-0.89363384	-1.1274567	-0.5500164	0.40607166	0.3246312	-1.0851088
AT1G06470	0.59462833	0.5629091	0.38556194	0.35086536	-0.18078995	-0.17286873	-0.23142052	0	0.23971272	0.3176775	0.36410427	0.33487415
AT5G05850	-0.009747982	0.021634102	0.021230698	1.2941313	-0.12743092	-0.084991455	0.27775288	0.39387226	-0.14745808	0.03837967	-0.08910227	0.011053562
AT4G31380	0.50183487	0.43319702	0.31698418	0.037416458	-0.07994652	0	-0.3287077	-0.4362278	0.36675644	0.5406351	0.32983685	0.3017187
AT2G28605	0.30246353	0.48132896	0.25170517	0.3536167	-0.072255135	0.02797699	-0.04724598	-0.051116943	-0.020852089	0.21239758	0.072966576	0.07788277
AT1G60010	0.46002293	0.24007988	0.45789337	0.4723444	-0.2731428	-0.30347824	-0.17765713	0.017924309	0.28480244	0.17890453	0.6278496	0.74937725
AT1G12050	0.6165123	0.5379448	0.3014803	0.5390272	-0.16326523	-0.2278204	-0.08115101	-0.24497223	0.5188751	0.36805153	0.30072975	0.15851974
AT5G19750	0.32356262	0.63410854	0.6313925	0.84167004	-0.38942337	-0.4236393	-0.41034412	0	0.57394695	0.5712271	0.5607033	0.8366585
AT3G24420	-0.38858032	-0.6448355	-0.4328947	-0.10099602	-3.2043686	-2.7400532	-2.4136314	-1.400013	-0.3044939	0.36317635	0.42611694	0.72899246
AT1G01790	0.48645973	0.49766827	0.31933022	0.2929058	-0.0833025	0.004265785	-0.29158878	-0.3855791	0	0.43488312	0.035650253	0.18244839
AT2G24696	0.07539368	1.0070133	0.92715836	1.841475	-0.7473898	-1.6370964	0.842226	0.019993782	-0.31781006	-0.6353922	0.3601551	0.00340271
AT5G15530	0.018244743	0.5311794	0.36311054	0.09946537	0.3070898	0.05981064	0.13191319	0.2881508	-0.26652527	-0.23320007	-0.39576244	-0.18796396
AT3G02630	0.41428852	0.61431885	0.413064	0.47161007	0.12564087	0.020170212	-0.10130882	-0.28073883	-0.12427044	0.38660812	-0.13393593	0.13781548
AT4G24204	0.21217632	1.1275816	-0.09679508	1.3422985	-0.45588398	-0.54670715	-0.12727165	0.7442732	0.69876957	-0.052311897	0.6338372	0.46373653
AT4G28770	0.50172424	0.43272972	0.32794857	0.5273819	-0.19752121	-0.15303135	-0.1730175	-0.10481167	0.51484203	0.31938267	0.66098213	0.6432018
AT5G22900	-0.3976717	0.28782368	0.13771582	0.45193195	-1.3814325	0.3701892	0.49906158	0.17155838	-0.751564	-0.03236866	0.42581892	0.47317982
AT5G17520	0.4676323	0.4086275	0.31534195	0.31223392	-0.3568039	-0.31335735	-0.5035286	0	0.55454063	0.9240923	0.64109993	0.8065958
AT5G41280	0.39296722	1.3193913	0.09049988	1.5081782	-0.3011818	-1.1008234	-0.043453217	0.4825878	-0.006036758	-0.18747807	0.72682667	0.5886202
AT4G32170	0.8030977	0.8727331	-0.36545372	1.0926695	0.4212227	0.9279833	-0.5189123	0	1.53858	0.57072544	0.20100307	-0.000886
AT5G44520	0.5565071	0.53869724	0.50226116	0.38014507	-0.16869545	-0.067910194	-0.40335655	-0.23744583	0.34181023	0.35343742	0.33713627	0.35733032
AT2G02520	-0.5386791	0.4467969	1.9621167	0.58009624	1.1523705	1.4833188	-0.51835823	-0.47624207	-0.9062948	2.3086	-0.23791218	-0.35878563
AT5G36980	0.266263	1.2505217	0.009315491	1.4318323	-0.42125702	-1.1599474	-0.10655308	0.36680603	-0.11229229	0	1.2805834	0.39478016
AT1G70610	0.43048668	0.42694092	0.37874603	0.42703724	0.018885612	0.028759003	0.16701889	0.230587	0.18783379	0.05967903	0.062885284	-0.09566307
AT4G10380	0.68465424	0.6260309	0.17463875	0.052947998	0.95019436	0.80632114	0.11916065	-0.001595497	-0.34286785	0.40375137	-0.13336468	-0.3374281
AT5G62510	1.834979	0.70024776	0.28705788	0.8597069	0.3989148	0.39769554	-0.44127846	0	-0.56591797	-0.7291937	0.1311531	-0.02026844
AT5G57200	0.21484613	0	1.3709912	0.17922783	-0.20542622	0.026180267	0.18491936	0.67779493	-1.103013	-0.15154648	0.48655605	0.58844185
AT1G26240	0.28047514	0.17668247	0.111558914	-0.19042969	0	0.1901617	-0.017764568	0.2414217	-0.522737	0.47526836	0.35977602	0.21785212
AT3G02450	0.43207264	0.56737995	0.41382027	0.29685783	0	0.029502869	-0.09489727	-0.07767296	0.14087677	0.20822048	0.048737526	-0.035607338
AT1G66045	0.32522488	1.2138395	-0.026937485	1.485465	-0.44982052	-1.1844807	-0.14071178	0.3578081	-0.080244064	-0.2647705	0.6008501	0.37228775
AT4G26770	0.122294426	1.0528641	-0.16448212	1.2644854	-0.5523195	-0.21705055	0	0.5326214	-0.23859406	-0.36605358	0.5599623	0.4142151
AT5G46040	0.2853279	1.1900444	-0.039221764	1.4070177	-0.47092915	-1.139431	-0.04173851	1.0028362	-0.04400921	0.12372494	0.68488026	0.45751
AT3G28600	-0.11360741	0.8568287	-0.23374844	0.985589	-0.16061783	-0.26387691	0.5321779	0.41133785	-0.49198055	-0.73040295	0.11444759	0
AT1G51570	0.30307865	0.5357237	0.3434782	0.33904552	0.10256672	-0.062030792	-0.15345573	-0.26157284	-0.24500751	0.23483562	0.048933983	-0.022229195
AT5G61570	0.47738838	0.46230602	0.06754589	-0.15648174	-0.19628716	0	-0.19920254	0.007027626	0.29489422	0.87872887	0.25744915	0.08345556
AT1G26190	0.4243021	0.45524693	0.41505337	0.4160242	-0.4961071	-0.11011028	0	0.020065308	0.36154652	0.5552206	0.49244308	0.5720949
AT5G61950	0.4324212	0.037195683	0.24517298	0.29009438	0.17811966	0.25325918	0.31437397	-0.00974226	-0.91661406	-0.015102863	-0.02227068	-0.53154325
AT1G52140	0.4281397	0.51012516	0.3737049	0.43886948	-0.27589607	-0.31991768	-0.26925468	0.09432602	0.43908405	0.51118565	0.5185442	0.59094334
AT4G02580	0.46799374	0.3874426	0.37663078	0.31353474	-0.11606407	-0.15675926	-0.21555614	0	0.4643097	0.24159813	0.31218338	0.3593912
AT1G30050	0.268054	1.2071791	-0.018283844	1.4175601	-0.47788715	-1.2873344	-0.24120808	0.91592026	-0.10889149	0.025963783	0.5778961	0.4252634
AT1G11580	0.82177378	0.63887857	-0.146337749	-0.04319763	-0.030133724	-0.068428995	-0.21931505	-0.022134304	-0.031919242	0.812381505	-0.117229463	0.32020521
AT4G26740	0.18511963	1.2708855	-0.001232147	1.3162436	-0.32614517	2.2015524	-0.09365845	0.33075237	-0.2344017	-0.024274826	0.52751255	0.4041195
AT5G17550	0.476264	0.52026176	0.29179192	0.29418373	-0.69648266	-0.581481	-0.55522823	-0.4539442	0.14568043	0.16199493	-0.07644367	0.05528927
AT5G28290	0.23064423	0.34388733	0.4228468	0.35089397	-0.11999512	-0.099040985	-0.09319973	0	0.39235497	0.49639225	0.16602612	0.35461903
AT2G30220	0	0.5444746	0.12444687	0.21481705	1.0941701	0.73254967	-0.61210775	-1.587759	0.073675156	0.05990553	0.10531473	0.10084343
AT1G32975	0.24110699	1.1852455	-0.02722454	1.3944817	-0.41951466	-0.06718826	-0.1281271	0.6140661	-0.11857414	-0.26142883	0.68808603	0.54377556
AT5G63620	0.33752155	0.39129734	0.5242052	0.4199314	-0.19902134	-0.21233845	-0.031960487	-0.14643955	0.37384415	0.21243477	0.25135517	0.118925095
AT5G26070	0.2874813	1.2051973	0.53052235	1.4566307	-0.45294952	-1.1879673	0.84993935	0.33915043	-0.10806465	-0.26728725	0.5918932	0.3653221
AT2G33090	0.09409523	1.0058622	-0.21289253	1.220377	-0.57677937	-1.3434439	-0.29099655	0.3712902	-0.29174423	-0.41108418	0.5069828	0.36779785
AT1G54030	0.2685337	0.16610527	0.086099625	0.09285164	-0.22900581	-0.009706497	-0.09298134	-0.030999184	0.27159023	0.1680727	0.018702507	0.12349796
AT5G42600	-0.15286255	0.7354059	0	0.8883028	-1.0331974	0.5225644	0.045267105	1.3433933	-0.5944605	-0.50447845	0.05458355	0.48722935
AT1G33790	0	0.6426592	-0.24900961	0.1415	-0.35214472	-0.44961405	-0.4603634	-0.2018013	-0.57385254	0.30616713	0.51025724	0.39009666
AT5G51560	0.14157772	0.33764076	0.43133926	0.28439522	-0.070222855	-0.16221237	-0.39100742	-0.38493252	0.21959114	0.77074337	0.6328058	0.81435204
AT2G29940	0.06969452	0.42514706	0.5335083	0.38073635	-0.16383076	0.068761826	0	0.07709408	-0.043563366	0.13292885	0.60674953	0.27056694
AT3G26934	0.65509415	0.911829	0.2176075	0	0.34685707	0.37190723	-0.4853878	-0.3315525	1.9456148	0.71946716	0.21529198	-0.1327343
AT5G22360	0.3521061	0.2733965	0.37617874	0.44308662	-0.384305	-0.30669403	-0.2879629	-0.33280754	0.21932602	0.30825043	0.2644415	0.4079132
AT1G32250	-0.30857182	0.68305254	1.8546925	0.83344936	-0.057602882	0.22152138	0.9209709	-0.21120071	-0.58662415	0.20767689	1.7648792	-0.1892004
AT1G52660	-0.3326559	0.6013608	0.27595615	0.96313334	-0.88699627	-1.8232985	-0.79969406	1.7795329	0.44227982	0.4213357	0.07269192	0
AT1G15780	0.43403625	0.36408615	0.6876068	0.6929989	-0.2829666	-0.18095016	0.1714344	-0.029154778	-0.031290054	0.3554716	0.3494768	0.45840454
AT1G51710	0.30944443	0.2450962	0.3558178	0.27234364	-0.29054928	-0.25866795	-0.3129902	-0.19203949	0.28369045	0.22185993	0.13447952	0.15685368
AT5G03140	0.6197128	0.5833626	0.42424488	0.49248695	-0.23331738	-0.3120079	-0.62851524	-1.3291378	1.1858063	1.4921246	1.328083	1.1971073
AT2G29370	0.061455727	1.0925665	0.37937546	1.3258429	-0.006720543	-0.3893795	-0.3980093	5.32248	-0.197052	-0.4664755	0.45550346	0.1116724
AT2G37170	0	0.21945381	0.33977985	0.23577976	0.2648878	0.25379848	0.075715065	-0.1447649	-0.87854004	-0.08510113	-0.0969162	0.10665226
AT2G31540	0.6899061	0.8465624	-0.45626926	1.099206	-0.073236465	0.2689066	-0.5203304	0.120734215	0.507494	-0.49065018	1.8311424	0.7700739
AT5G48020	0.3216858	0.2563963	0.49280262	0.4676113	-0.3342085	-0.3480749	-0.11888981	-0.06646919	0.55225754	0.29820156	0.43647385	0.5962534
AT5G02120	0.5242367	0.22277737	0.6748228	0.47455883	-0.22658634	-0.0551672	-0.003391266	0.32953453	0.5328016	0.2579527	0.64969254	0.5762768
AT4G23580	0.33146095	1.2674456	0.043319702	1.4473562	-0.45088196	-1.0977745	-0.042441368	0.87326765	-0.040086746	-0.26969528	0.69536686	0.5597534
AT4G11530	0.25125885	0.18417263	0.032107353	0.18526363	-0.41757965	-0.2511959	-0.44884682	-0.34752464	0.40225124	0.37633514	0.24708843	0.23372936
AT1G07476	0.3789358	1.3060427	0.0663023	2.9071383	-0.38929462	-1.1472979	-0.0717659	1.0549765	-0.041303635	-0.27722263	0.5894928	0.46045494
AT4G26660	0.001507282	0.35991	0.38308907	0.2200675	0.15180302	-0.085988045	0.083384514	0.3174448	0.22040462	0.17178726	-0.11568737	-0.15330362
AT3G16950	0.45352077	0.6124697	0.5287876	0.3369465	0.07639027	0.028671265	-0.44292068	-0.29864025	0.35148907	0.19329453	0.007709503	-0.10979462
AT5G54480	0.15758896	1.0464773	-0.13702393	1.3429098	-0.53897095	-1.2754393	0.42690468	1.0593319	-0.13105965	0.35267258	0.5875397	0.2699995
AT1G51020	0.077264786	1.1683469	-0.12349415	1.3135977	0.5442066	1.072278	-0.24277878	0.22387028	-0.24328041	-0.35238266	0.50793076	0.3472662
AT3G25740	0.4785099	0.3283186	0.46724224	0.6665144	-0.3534193	-0.25599098	-0.14672756	-0.16538715	0.41984177	0.6185608	0.5881443	0.67321014
AT1G80730	0	1.1315393	-0.22907543	1.2559581	0.5212383	1.6928039	1.6291199	1.0229101	-0.03735447	-0.42904663	0.41595364	0.20900917
AT5G35510	0.2875576	1.2974691	0.06484032	1.674552	-0.4258871	-1.2715816	-0.19586086	0.4229412	0	-0.30905914	0.68694496	0.39060497
AT3G55670	0.13496208	1.036274	-0.20375061	1.8595028	-0.6673975	-0.20301056	-0.36058903	0.14668941	-0.2970991	-0.54781246	0.339859	0.1581688
AT4G08400	0.116528034	0.11303091	0.41086054	0.13335991	0	-0.18983078	0.1441679	0.016584396	-0.045665264	0.3369975	0.3732314	0.4358678
AT4G15735	-0.3183694	0.5900655	1.183774	0.7784562	0.7669873	0.46506882	-0.06826639	0.5251279	-0.5019202	-0.36475515	0.043797016	0.03484106
AT5G62250	-0.19677734	2.3552418	0.91715384	0.9485369	0	0.56730413	-0.552742	-0.09902859	0.3791046	1.3475142	0.19260502	-0.000109
AT3G01440	0.29628944	0.35605812	0.4541254	0.31699657	-0.43121243	-0.27816677	-0.18369675	0	0.46529293	0.1717329	0.46939373	0.41095352
AT3G30220	-0.24183273	0.67846584	0.027619362	0.836154	0.2370758	0.5362072	-0.48809814	0.37766504	0.5784273	0.32075405	0.04474163	-0.08226681
AT3G05890	-0.02643013	-0.04532051	0.7266302	0.69359875	0.35851765	0.14989567	0.7577667	1.5600319	-0.4106779	0	0.28716373	1.1268511
AT5G35480	0.5401964	0.29576397	0.53266144	0.6156187	-0.25769615	0.11863136	0.25305367	0.64838314	0.72538376	0.41559696	0.9518671	0.94305325
